Timestamp,Milliseconds,X,Y,Z
2022-12-18 16:16:42,220001,6.395,-0.229,-12.761
2022-12-18 16:16:42,220501,-4.536,12.734,21.81
2022-12-18 16:16:43,221001,-4.512,-1.891,45.367
2022-12-18 16:16:43,221501,7.209,12.694,-30.001
2022-12-18 16:16:44,222002,0.969,4.527,5.106
2022-12-18 16:16:44,222501,8.834,-7.014,-3.718
2022-12-18 16:16:45,223001,0.138,-3.363,-7.161
2022-12-18 16:16:45,223501,-2.815,0.869,18.097
2022-12-18 16:16:46,224002,-1.996,-4.378,30.355
2022-12-18 16:16:46,224501,-0.73,-2.193,12.861
2022-12-18 16:16:47,225001,-2.81,-7.271,14.499
2022-12-18 16:16:47,225501,6.296,6.114,-13.448
2022-12-18 16:16:48,226002,1.594,3.725,-9.596
2022-12-18 16:16:48,226501,7.489,12.976,18.377
2022-12-18 16:16:49,227001,14.391,3.658,-18.301
2022-12-18 16:16:49,227501,7.683,4.515,15.463
2022-12-18 16:16:50,228002,-9.77,-10.891,53.639
2022-12-18 16:16:50,228501,7.673,6.557,-13.977
2022-12-18 16:16:51,229001,-4.68,-3.39,8.875
2022-12-18 16:16:51,229501,4.197,-1.287,9.588
2022-12-18 16:16:52,230002,14.446,-0.845,-2.559
2022-12-18 16:16:52,230501,8.81,3.04,-10.934
2022-12-18 16:16:53,231001,-8.472,4.663,14.47
2022-12-18 16:16:53,231501,0.914,-4.848,4.203
2022-12-18 16:16:54,232002,-3.665,1.913,28.11
2022-12-18 16:16:54,232501,5.559,2.985,-2.336
2022-12-18 16:16:55,233001,1.02,-2.37,15.894
2022-12-18 16:16:55,233501,6.593,0.076,-8.071
2022-12-18 16:16:56,234001,-0.366,-0.098,7.967
2022-12-18 16:16:56,234502,1.601,2.561,1.872
2022-12-18 16:16:57,235001,0.797,1.738,4.347
2022-12-18 16:16:57,235501,6.418,-2.939,2.88
2022-12-18 16:16:58,236001,5.782,-9.768,-0.043
2022-12-18 16:16:58,236502,3.684,6.596,15.248
